time,u100_median,v100_median,u10n_median,u10_median,v10n_median,v10_median,d2m_median,t2m_median,tcc_median,u100_mean,v100_mean,u10n_mean,u10_mean,v10n_mean,v10_mean,d2m_mean,t2m_mean,tcc_mean
2023-09-22 20:00:00,2.8720703,-2.2955627,1.0681763,1.6368103,-0.6869812,-1.0570526,282.27734,290.1267,0.14762878,3.1640587,-2.3179915,1.8940978,2.104663,-1.1450824,-1.3126087,283.5653,290.56448,0.35125968
2023-09-22 21:00:00,2.6723328,-2.1001434,0.93074036,1.5537567,-0.6354675,-1.0934143,282.29395,289.13818,0.17700195,2.8762774,-2.244191,1.7043616,1.9318082,-1.0753772,-1.2609842,283.57532,289.96683,0.3679179
2023-09-22 22:00:00,2.293579,-1.6888123,0.7781677,1.4001923,-0.45233154,-0.7876282,282.59985,288.2622,0.20933533,2.511565,-1.6581864,1.456782,1.6577822,-0.7614768,-0.8734967,283.57645,289.4546,0.4015401
2023-09-22 23:00:00,2.1087341,-1.72052,0.7250366,1.2102966,-0.33148193,-0.72961426,282.52563,287.54883,0.1666565,2.3333125,-1.6596857,1.3791167,1.5261701,-0.7403959,-0.8783283,283.56247,288.9868,0.40255547
2023-09-23 00:00:00,1.7875366,-1.8423004,0.55966187,1.1308441,-0.47355652,-0.852005,282.5791,286.64648,0.22390747,2.1029253,-1.8072358,1.2564973,1.3813329,-0.87393004,-1.0098542,283.55963,288.57977,0.415843
2023-09-23 01:00:00,1.5346069,-2.021225,0.46357727,1.0160828,-0.4989624,-0.966156,282.4558,286.1765,0.31352234,1.852651,-1.9203328,1.121156,1.2181653,-0.97212857,-1.1035537,283.44522,288.15518,0.4348644
2023-09-23 02:00:00,1.2204132,-2.1047516,0.36741638,0.7970886,-0.50556946,-1.0596466,282.29614,285.64307,0.36509705,1.5427505,-2.0591924,0.94103426,1.015763,-1.0776416,-1.2098466,283.29855,287.71884,0.4354067
2023-09-23 03:00:00,0.82073975,-2.1433868,0.27246094,0.6500244,-0.5851288,-1.0773163,282.34082,284.96704,0.40049744,1.2386271,-2.150927,0.7880529,0.8290689,-1.1551733,-1.2869898,283.18585,287.34308,0.42150253
2023-09-23 04:00:00,0.3140564,-2.258667,0.20343018,0.48532104,-0.578598,-1.0498657,282.1953,284.79102,0.29023743,0.9056985,-2.156624,0.59931475,0.6169242,-1.1879287,-1.3141079,283.0637,287.09308,0.3714313
2023-09-23 05:00:00,-0.23274231,-2.1662292,0.08778381,0.19825745,-0.59417725,-1.0426941,282.26294,284.47827,0.3307953,0.5171319,-2.0900695,0.3625604,0.36369717,-1.1794803,-1.2933532,283.03912,286.8923,0.37725738
2023-09-23 06:00:00,-0.63168335,-2.1486664,-0.0011291504,0.024032593,-0.6255188,-1.0277252,282.1797,284.2517,0.23799133,0.2062528,-1.9194554,0.18111072,0.16240512,-1.1004862,-1.1961565,282.95148,286.68588,0.35633776
2023-09-23 07:00:00,-1.2887421,-2.0603485,-0.3012848,-0.27046204,-1.0179291,-1.043335,282.81006,285.06567,0.23274231,-0.13319375,-1.7689509,-0.015828628,-0.021332182,-1.2226112,-1.1724398,283.40845,287.4675,0.3414369
2023-09-23 08:00:00,-1.470932,-1.6045074,-0.8169098,-0.7170563,-1.0794373,-0.9112549,283.70532,288.5808,0.17443848,-0.35946956,-1.4589087,-0.22343808,-0.18031454,-1.2155545,-1.1186554,283.95654,289.39325,0.3096946
2023-09-23 09:00:00,-1.512497,-1.3770447,-1.3058777,-1.1018066,-1.1812744,-1.0518799,284.16016,290.8191,0.14382935,-0.4593568,-1.2463577,-0.458992,-0.39021525,-1.1295842,-1.041911,284.07605,290.9867,0.27825922
2023-09-23 10:00:00,-1.1727142,-0.82577515,-1.1425323,-0.8693695,-0.7669525,-0.6394501,283.9934,292.60938,0.112838745,-0.54804885,-0.84798443,-0.5353683,-0.46157897,-0.77069706,-0.7243513,283.92795,292.65317,0.24033341
2023-09-23 11:00:00,-0.880249,-0.3161621,-0.9298401,-0.6729431,-0.40873718,-0.31184387,283.5974,293.9099,0.10858154,-0.41853645,-0.5465899,-0.42168793,-0.36461803,-0.49172622,-0.47468626,283.6359,293.71936,0.21454296
2023-09-23 12:00:00,-0.58465576,0.022720337,-0.35446167,-0.30290222,-0.028945923,-0.045959473,282.8623,294.604,0.05871582,-0.20549968,-0.41811228,-0.22536534,-0.18713687,-0.37135172,-0.36711767,283.43658,294.50696,0.19841494
2023-09-23 13:00:00,-0.15162659,-0.21887207,-0.112197876,-0.08113098,-0.21537781,-0.20909119,282.40942,295.11865,0.025848389,-0.05108506,-0.41967916,-0.075454995,-0.05371722,-0.38100815,-0.3728913,283.3004,295.12082,0.16482168
2023-09-23 14:00:00,-0.007522583,-0.34327698,0.024230957,0.018508911,-0.40904236,-0.29942322,282.14355,295.48755,0.0,0.008698821,-0.5355858,-0.016185421,-0.00629782,-0.4849707,-0.46522143,283.20178,295.59973,0.11806632
2023-09-23 15:00:00,0.08996582,-0.46333313,0.05114746,0.018753052,-0.4432373,-0.3443756,282.04248,295.73877,0.0,-0.0155359395,-0.6075934,-0.037280384,-0.028661447,-0.5420402,-0.5175282,283.10577,295.8258,0.076962754
2023-09-23 16:00:00,-0.11581421,-0.6813812,-0.13128662,-0.12365723,-0.64982605,-0.54393005,281.8523,295.9795,0.0,-0.17353328,-0.7616317,-0.17875005,-0.16224453,-0.6556006,-0.627479,283.0135,295.79782,0.05527059
2023-09-23 17:00:00,-0.37545776,-0.7005615,-0.36569214,-0.34170532,-0.5723572,-0.5300598,281.91626,295.4602,0.0,-0.3788325,-0.7821933,-0.37548682,-0.34292093,-0.62233204,-0.6108083,283.2311,295.30133,0.031871274
2023-09-23 18:00:00,-0.67097473,-0.88116455,-0.23942566,-0.41880798,-0.29356384,-0.7171173,283.69116,294.38452,0.0,-0.63941854,-0.9747142,-0.54180837,-0.50347364,-0.5357303,-0.66871655,283.73822,294.07266,0.026409514
2023-09-23 19:00:00,-0.78575134,-0.89224243,-0.24136353,-0.53334045,-0.26449585,-0.72883606,283.46362,292.71558,0.0,-0.9622969,-1.0367907,-0.7002404,-0.7240085,-0.5167819,-0.70112866,284.01608,292.639,0.028624441
2023-09-23 20:00:00,-1.2933197,-0.6924286,-0.29603577,-0.8439636,-0.23823547,-0.69503784,283.614,292.2041,0.0,-1.383163,-1.0875819,-0.9005934,-1.0151546,-0.5244645,-0.706509,284.18246,291.7429,0.026038645
2023-09-23 21:00:00,-1.5499573,-0.68006897,-0.36810303,-0.8904114,-0.17019653,-0.46977234,283.511,291.19727,0.0,-1.7597846,-0.9629455,-1.0669131,-1.2475806,-0.4578266,-0.59982586,284.16867,290.88498,0.030619144
2023-09-23 22:00:00,-1.8644867,-0.75064087,-0.51387024,-1.158493,-0.24343872,-0.53530884,283.48096,290.062,0.0,-2.2403066,-0.79317313,-1.2769916,-1.5084115,-0.42437875,-0.52999926,284.0942,290.2259,0.045422155
2023-09-23 23:00:00,-1.9797211,-0.3151245,-0.544281,-1.1613617,-0.15292358,-0.3204956,283.989,289.59424,0.0,-2.355143,-0.481674,-1.3004527,-1.5291708,-0.30989805,-0.37122503,284.15326,289.73007,0.047323212
2023-09-24 00:00:00,-1.7471161,-0.012924194,-0.5956726,-1.0397491,-0.17089844,-0.24746704,283.94238,289.1494,0.0,-2.406457,-0.33055398,-1.3066704,-1.5296489,-0.29359075,-0.34865057,284.09775,289.3405,0.049519677
2023-09-24 01:00:00,-1.5483093,-0.06739807,-0.63116455,-0.97901917,-0.20350647,-0.31195068,283.46143,288.81567,0.0,-2.4906008,-0.22359797,-1.3650672,-1.5817484,-0.30338162,-0.3451948,283.9875,288.95633,0.04453427
2023-09-24 02:00:00,-1.8761444,-0.0043029785,-0.7116852,-1.0790558,-0.22036743,-0.34851074,282.95923,287.90503,0.0,-2.602867,-0.19363374,-1.454802,-1.6645567,-0.33771542,-0.3779926,283.90958,288.54727,0.04054997
2023-09-24 03:00:00,-2.1153564,0.16705322,-0.79600525,-1.1793976,-0.2026062,-0.39163208,282.87744,287.39087,0.0,-2.666424,-0.09351197,-1.5135778,-1.7181727,-0.31843013,-0.34400305,283.84906,288.23703,0.04655627
2023-09-24 04:00:00,-2.2937622,0.06526184,-0.7970886,-1.3277588,-0.20230103,-0.37246704,282.44946,286.9043,0.0,-2.7250414,-0.015366032,-1.5765945,-1.7720578,-0.31519985,-0.32327074,283.75412,287.9545,0.057679374
2023-09-24 05:00:00,-2.257904,0.24815369,-0.78692627,-1.464325,-0.14788818,-0.30252075,282.41895,286.73413,0.0,-2.7608812,0.11638263,-1.6332726,-1.8195701,-0.26996988,-0.26254717,283.67474,287.8407,0.065359525
2023-09-24 06:00:00,-2.0701904,0.51034546,-0.77156067,-1.3678436,-0.09648132,-0.13597107,282.03662,286.46753,0.0,-2.7234066,0.2312711,-1.6410409,-1.8204997,-0.22863936,-0.20846774,283.5869,287.63333,0.067324005
2023-09-24 07:00:00,-2.1693878,0.63113403,-1.3568726,-1.3614349,-0.14598083,-0.17520142,283.29272,287.3933,0.0,-2.7928934,0.31316334,-1.894984,-1.9144912,-0.18637274,-0.16659333,284.23676,288.62677,0.06464459
2023-09-24 08:00:00,-1.9853516,0.60235596,-1.4914093,-1.2537384,0.0033874512,0.004470825,284.49756,291.0459,0.0,-2.6632922,0.44050154,-2.0915046,-1.9753782,0.027346818,0.017302722,284.76132,290.9452,0.040348046
2023-09-24 09:00:00,-1.7096405,0.496109,-1.5384064,-1.3084869,0.3192749,0.2732849,285.18335,292.86865,0.0,-2.5114915,0.55628884,-2.1681514,-2.0296907,0.3302607,0.27398148,284.78574,292.88184,0.03333263
2023-09-24 10:00:00,-1.5014648,0.63005066,-1.4372406,-1.1974945,0.5944214,0.45506287,284.07642,294.74048,0.0,-2.2317693,0.64686674,-1.9683805,-1.8388025,0.49889183,0.41525257,284.68323,294.81073,0.031815913
2023-09-24 11:00:00,-1.2481842,1.0837555,-1.2849426,-1.0116119,1.0221252,0.835022,283.78955,296.11108,0.0,-2.0148377,0.99285895,-1.7791704,-1.672099,0.82335556,0.7019591,284.55884,296.0411,0.035279848
2023-09-24 12:00:00,-0.87680054,1.2166748,-1.0389404,-0.8255615,1.1951904,0.9863739,283.56226,296.82056,0.0,-1.565445,1.1370782,-1.3839532,-1.3160478,0.9424497,0.8118799,284.4342,296.9848,0.050764818
2023-09-24 13:00:00,-0.71655273,1.0390472,-0.79966736,-0.6577759,1.0211945,0.8911743,283.2024,297.6101,0.0,-1.2338811,1.0485852,-1.0868274,-1.0495492,0.85679394,0.73673236,284.26917,297.67133,0.08268774
2023-09-24 14:00:00,-0.5179901,0.91026306,-0.5791321,-0.4106598,0.8680725,0.74624634,282.8977,298.34424,0.0,-0.9366481,0.8590333,-0.8142248,-0.80599016,0.6816094,0.5846264,284.15417,298.16403,0.10045686
2023-09-24 15:00:00,-0.35586548,0.74079895,-0.4286499,-0.33076477,0.6939392,0.53544617,282.85352,298.354,0.0,-0.7588472,0.546854,-0.64990735,-0.65941167,0.39647466,0.3428841,284.18423,298.3676,0.09983213
2023-09-24 16:00:00,-0.10191345,0.44509888,-0.10681152,-0.079055786,0.38398743,0.32470703,282.96753,298.41455,0.0,-0.66589934,0.27768558,-0.573057,-0.5864842,0.16753314,0.14344543,284.15326,298.2769,0.08667326
2023-09-24 17:00:00,-0.038879395,0.044692993,-0.033569336,-0.051879883,0.042129517,0.012329102,284.38965,297.34277,0.0,-0.71180725,-0.0017546198,-0.6528937,-0.6491309,-0.08520662,-0.08642662,284.48843,297.56546,0.066908434
2023-09-24 18:00:00,-0.10145569,-0.23001099,-0.017028809,0.011306763,-0.05618286,-0.11630249,285.313,296.21753,0.0,-0.7122079,-0.19789712,-0.7466148,-0.62591684,-0.20410134,-0.1987907,284.82257,296.00055,0.047822252
2023-09-24 19:00:00,-0.17921448,-0.2880249,-0.05810547,-0.24864197,-0.039093018,-0.18855286,284.68848,294.64258,0.0,-0.83041537,-0.39514688,-0.8207553,-0.75117725,-0.27501595,-0.32816145,285.03952,294.41965,0.04163352
2023-09-24 20:00:00,-0.27516174,-0.5332947,-0.068725586,-0.23884583,-0.08963013,-0.3678131,284.79565,293.79858,0.0,-0.94845164,-0.52391887,-0.86644167,-0.84015393,-0.3127166,-0.40591955,285.15988,293.35242,0.04166462
2023-09-24 21:00:00,-0.26005554,-0.7185974,-0.083099365,-0.35694885,-0.116744995,-0.3608551,284.95874,292.88232,0.0,-1.0558908,-0.63527775,-0.8916265,-0.9036378,-0.3466708,-0.46200845,285.26065,292.39783,0.03683863
2023-09-24 22:00:00,-0.5675812,-0.81951904,-0.12687683,-0.42366028,-0.13807678,-0.48031616,284.53784,291.84497,0.0,-1.0387492,-0.63425344,-0.8417491,-0.8782159,-0.33795792,-0.440293,285.14688,291.66052,0.037626233
2023-09-24 23:00:00,-0.72154236,-0.8983307,-0.21502686,-0.53001404,-0.18681335,-0.4676056,284.37598,291.14282,0.0,-1.1138883,-0.7417199,-0.83918,-0.9184907,-0.36497968,-0.46625566,285.02618,291.086,0.037802354
2023-09-25 00:00:00,-0.6319885,-0.93678284,-0.23042297,-0.5213928,-0.14550781,-0.4568329,284.2954,290.7478,0.0,-1.1761519,-0.77524483,-0.8177348,-0.9194457,-0.35837227,-0.44159427,285.0384,290.62994,0.04363256
2023-09-25 01:00:00,-0.88397217,-0.8067627,-0.24290466,-0.592453,-0.11860657,-0.3480072,284.0874,290.0901,0.0,-1.2700261,-0.8634876,-0.8126281,-0.92895615,-0.400408,-0.48687202,285.01422,290.17892,0.041709777
2023-09-25 02:00:00,-1.0533142,-0.7007446,-0.28315735,-0.55548096,-0.1583252,-0.38508606,283.9502,289.26147,0.0,-1.3819802,-0.9797342,-0.8319422,-0.9609382,-0.4828017,-0.57210404,284.9276,289.65808,0.040976286
2023-09-25 03:00:00,-1.3222656,-0.5297394,-0.34054565,-0.6528015,-0.15026855,-0.3786316,283.9226,288.74243,0.0,-1.5476371,-1.0625948,-0.8975273,-1.0379889,-0.5768449,-0.6632996,284.85834,289.3363,0.04698976
2023-09-25 04:00:00,-1.5387878,-0.5578613,-0.44082642,-0.7819061,-0.20448303,-0.41552734,283.6914,288.27637,0.0,-1.7655667,-1.1233889,-1.0089974,-1.1596946,-0.67499554,-0.75391537,284.81415,289.07867,0.046791714
2023-09-25 05:00:00,-1.7137299,-0.5075836,-0.47557068,-0.96131897,-0.23428345,-0.48898315,283.44092,287.75952,0.0,-1.9799882,-1.0984067,-1.1330993,-1.286305,-0.7277389,-0.79682285,284.71393,288.88068,0.04721002
2023-09-25 06:00:00,-1.6701355,-0.47486877,-0.53370667,-1.0894775,-0.26557922,-0.5005951,283.3098,287.64185,0.0,-2.0879552,-1.0640985,-1.2155266,-1.3680083,-0.7547858,-0.81625926,284.67566,288.76526,0.049396686
2023-09-25 07:00:00,-1.8360748,-0.48547363,-0.9904175,-1.163559,-0.40567017,-0.46235657,283.92285,288.3413,0.0,-2.2427137,-0.98322624,-1.4490643,-1.4864604,-0.81785804,-0.8011913,285.24377,289.65765,0.04525725
2023-09-25 08:00:00,-1.9252014,-0.39993286,-1.3899384,-1.2077789,-0.44522095,-0.3991089,285.1101,291.91602,0.0,-2.3229442,-0.8604066,-1.7622796,-1.6431167,-0.796891,-0.74609697,285.8004,291.93997,0.04558375
2023-09-25 09:00:00,-1.6463928,-0.24482727,-1.4687653,-1.2376556,-0.3163452,-0.26524353,285.66675,293.72168,0.0,-2.213552,-0.64661396,-1.9218737,-1.7736372,-0.6279574,-0.5956568,286.04294,293.8034,0.04128258
2023-09-25 10:00:00,-1.503418,-0.2899933,-1.5025787,-1.2283936,-0.3539734,-0.25953674,285.51465,295.9087,0.0,-2.0922709,-0.53337985,-1.9214232,-1.7503827,-0.53777146,-0.51439565,286.0787,295.75754,0.039024
2023-09-25 11:00:00,-1.3547516,-0.12037659,-1.4576263,-1.1416473,-0.20243835,-0.16241455,285.20435,296.97778,0.0,-2.0946844,-0.29782647,-1.9174438,-1.7534518,-0.3092109,-0.32243475,285.93805,297.0675,0.032761276
2023-09-25 12:00:00,-1.3011932,0.15245056,-1.3625336,-1.0631714,0.19334412,0.12973022,285.46826,298.0515,0.0,-2.0159829,-0.08050284,-1.8160237,-1.67603,-0.104424365,-0.14963609,285.86884,297.92584,0.027455913
2023-09-25 13:00:00,-1.2568207,0.24031067,-1.2849426,-1.0321808,0.16996765,0.13574219,284.83496,298.9519,0.0,-1.8302981,-0.049547996,-1.6139076,-1.5132722,-0.081600204,-0.13150017,285.5962,298.6052,0.026472397
2023-09-25 14:00:00,-1.185257,0.42453003,-1.1717529,-0.97779846,0.2947235,0.25512695,284.80225,299.42456,0.0,-1.6963258,-0.033983126,-1.474128,-1.4013848,-0.07525198,-0.122999065,285.42853,299.01746,0.024849366
2023-09-25 15:00:00,-0.82855225,0.407135,-0.7840729,-0.6809845,0.28762817,0.24172974,285.04053,299.38452,0.0,-1.6163179,-0.12216698,-1.3787118,-1.3295039,-0.1614096,-0.19451997,285.42853,299.10272,0.02833847
2023-09-25 16:00:00,-0.55737305,0.2475586,-0.49829102,-0.426239,0.18774414,0.17939758,285.5564,298.9087,0.0,-1.5363485,-0.2099985,-1.2868385,-1.2553798,-0.25587818,-0.2672238,285.4612,298.8809,0.0360533
2023-09-25 17:00:00,-0.46258545,-0.016326904,-0.24217224,-0.26838684,-0.077819824,-0.10803223,286.15137,297.45117,0.0,-1.5051711,-0.3566664,-1.2152315,-1.1959323,-0.43931982,-0.42166585,285.7319,298.0797,0.04522707
2023-09-25 18:00:00,-0.71061707,-0.40301514,-0.17834473,-0.26255798,-0.1678772,-0.44366455,287.53516,296.52734,0.0,-1.4213201,-0.46834522,-1.2071898,-1.1377959,-0.55998015,-0.5327514,286.07178,296.4839,0.054210894
2023-09-25 19:00:00,-1.1212769,-0.20709229,-0.26757812,-0.66744995,-0.15518188,-0.32022095,286.98535,295.15967,0.0,-1.4769015,-0.52441365,-1.2161908,-1.1852785,-0.5773648,-0.5538464,286.2908,294.88766,0.06472832
2023-09-25 20:00:00,-1.5322418,-0.14147949,-0.39265442,-1.2034607,-0.12161255,-0.19454956,286.7444,294.56348,0.0,-1.5674096,-0.55070126,-1.2235271,-1.2253082,-0.5908303,-0.55684054,286.37628,293.89075,0.06392289
2023-09-25 21:00:00,-2.0163727,-0.015579224,-0.6243286,-1.2778168,-0.0967865,-0.1918335,286.7705,293.34204,0.0,-1.6511321,-0.47101304,-1.2295454,-1.246346,-0.5603236,-0.51880664,286.56546,292.95093,0.06510061
2023-09-25 22:00:00,-1.8787384,-0.1496582,-0.5963898,-1.1408234,-0.124176025,-0.36013794,286.71362,292.82715,0.0,-1.4014652,-0.48659045,-1.1347699,-1.1187836,-0.57962465,-0.53838515,286.39578,292.2574,0.09393965
2023-09-25 23:00:00,-1.8529358,0.008529663,-0.53723145,-0.95280457,-0.15974426,-0.40951538,286.4724,292.43164,0.0,-1.4811772,-0.4010302,-1.1228503,-1.121265,-0.521646,-0.4872443,286.40964,291.79044,0.11427209
2023-09-26 00:00:00,-1.948883,-0.13871765,-0.51553345,-1.0701294,-0.15541077,-0.2630005,286.54907,292.0857,0.0,-1.5450219,-0.30786273,-1.1169593,-1.1315863,-0.47752902,-0.43309194,286.4057,291.39822,0.13762702
2023-09-26 01:00:00,-1.7558594,-0.13986206,-0.45761108,-0.98002625,-0.10131836,-0.23457336,286.52124,291.42847,0.0,-1.4694086,-0.260385,-1.0565342,-1.0804546,-0.45827246,-0.40394893,286.36737,290.9583,0.16010833
2023-09-26 02:00:00,-1.3219147,-0.1612854,-0.4090271,-0.85668945,-0.07244873,-0.13265991,286.4397,290.7024,0.002243042,-1.3636247,-0.23366544,-0.9792794,-1.0123153,-0.4486529,-0.38732988,286.295,290.52704,0.18450457
2023-09-26 03:00:00,-0.9181366,-0.19607544,-0.3829651,-0.7667389,-0.042114258,-0.1452179,286.4375,289.92163,0.017288208,-1.3042585,-0.25254646,-0.9214529,-0.9727673,-0.4570173,-0.40337753,286.22845,290.1651,0.21270561
2023-09-26 04:00:00,-0.5952759,-0.16410828,-0.3274536,-0.7377014,-0.07652283,-0.13879395,286.0022,289.4707,0.049713135,-1.2096634,-0.27442572,-0.85354084,-0.9147426,-0.47334582,-0.42202324,286.09262,289.8958,0.24345016
2023-09-26 05:00:00,-0.57450867,-0.112075806,-0.28927612,-0.65675354,-0.042999268,-0.08258057,286.04663,289.01343,0.07373047,-1.2105615,-0.29421213,-0.8426444,-0.9192531,-0.47973615,-0.43613148,286.03577,289.66544,0.25450528
2023-09-26 06:00:00,-0.4237671,-0.03010559,-0.24377441,-0.5095062,-0.030258179,-0.056900024,285.80566,288.66064,0.1109314,-1.1767747,-0.2633111,-0.8243386,-0.90714353,-0.44918817,-0.40911642,285.9181,289.46732,0.27911395
2023-09-26 07:00:00,-0.56977844,0.09390259,-0.4593048,-0.5336151,-0.059051514,-0.08093262,286.5525,289.80737,0.13768005,-1.218645,-0.20817903,-0.98251814,-0.96896046,-0.37248832,-0.36271414,286.3289,290.28888,0.2956454
2023-09-26 08:00:00,-0.5476074,0.08805847,-0.607605,-0.521698,0.079956055,0.02897644,287.20605,292.28906,0.14305115,-1.2042916,-0.17237297,-1.0777162,-1.0070764,-0.25235063,-0.26312158,286.76135,292.23236,0.28346235
2023-09-26 09:00:00,-0.54878235,0.09516907,-0.5673065,-0.43533325,0.06730652,0.050994873,287.59375,294.26416,0.12307739,-1.1432592,-0.1196986,-1.0371697,-0.9698862,-0.11154385,-0.14183468,286.9758,293.98694,0.2628707
2023-09-26 10:00:00,-0.51646423,-0.008544922,-0.5310211,-0.40270996,0.015472412,-0.006500244,287.77344,295.6648,0.0922699,-1.0712525,-0.16921848,-0.99993217,-0.9254742,-0.15077426,-0.17556451,287.07224,295.63904,0.21332934
2023-09-26 11:00:00,-0.3666687,0.23562622,-0.3824005,-0.27986145,0.28146362,0.19561768,287.4182,296.90283,0.06111145,-0.92036927,-0.0059859166,-0.8432788,-0.7882926,0.016567066,-0.035005298,286.90906,296.7826,0.17713529
2023-09-26 12:00:00,-0.21400452,0.31776428,-0.1860199,-0.1751709,0.33525085,0.24923706,287.51343,298.0266,0.031967163,-0.7518531,-0.009874149,-0.6643848,-0.64330345,0.016758304,-0.03908107,286.85834,297.63013,0.15945421
2023-09-26 13:00:00,0.0904541,0.14549255,0.1663208,0.118621826,0.13684082,0.10359192,286.98682,298.98438,0.02835083,-0.65648705,-0.12188695,-0.55585223,-0.5626096,-0.084234476,-0.124980025,286.64322,298.21024,0.1335146
2023-09-26 14:00:00,0.27549744,0.21134949,0.24879456,0.20532227,0.14649963,0.12715149,286.66016,299.27515,0.0074157715,-0.68844545,-0.25398594,-0.57030463,-0.58336127,-0.20851442,-0.23228213,286.58722,298.56757,0.12021948
2023-09-26 15:00:00,0.31488037,0.10134888,0.33576965,0.29963684,0.02432251,0.019104004,286.31177,299.23413,0.0056610107,-0.72574544,-0.35433194,-0.592774,-0.6067555,-0.29676625,-0.3083836,286.49335,298.66608,0.13609663
2023-09-26 16:00:00,0.14656067,-0.14451599,0.17817688,0.12800598,-0.15925598,-0.13136292,286.60522,298.82397,0.0,-0.8212497,-0.4295943,-0.68184745,-0.6811217,-0.35494012,-0.3606605,286.55515,298.4086,0.12454838
2023-09-26 17:00:00,-0.2659607,-0.21109009,-0.25164795,-0.25108337,-0.10484314,-0.13368225,287.3369,297.3899,0.0,-0.9173939,-0.4276144,-0.80495995,-0.77162415,-0.343327,-0.34688303,286.8577,297.6272,0.11228958
2023-09-26 18:00:00,-0.65216064,-0.27038574,-0.17739868,-0.55851746,-0.13734436,-0.23252869,288.47925,296.33936,0.0,-0.9365748,-0.47362968,-0.88934684,-0.7708372,-0.33556893,-0.36227718,287.13342,296.13528,0.12729871
2023-09-26 19:00:00,-0.71875,-0.2986145,-0.28581238,-0.66944885,-0.11602783,-0.2997589,288.22852,295.0564,0.0,-1.0869498,-0.45470917,-0.9787279,-0.9080601,-0.30946344,-0.3415087,287.2374,294.76605,0.15127708
2023-09-26 20:00:00,-1.2457733,-0.1800232,-0.41952515,-0.9031067,-0.0634613,-0.1427002,288.3938,294.33545,0.0033721924,-1.2697664,-0.38420498,-1.0510976,-1.0588906,-0.28679082,-0.30602232,287.32126,293.91382,0.1857965
2023-09-26 21:00:00,-1.0676575,0.04748535,-0.4205475,-0.84846497,-0.042816162,-0.11943054,288.20093,293.3025,0.0050811768,-1.467101,-0.14903705,-1.1102971,-1.1683887,-0.20525108,-0.18848136,287.35297,293.09088,0.21949574
2023-09-26 22:00:00,-1.2158508,0.27009583,-0.42471313,-0.92237854,-0.0115356445,0.004058838,287.7268,292.6089,0.015350342,-1.5176976,0.011311311,-1.1607813,-1.2248073,-0.19879153,-0.14845963,287.1023,292.41553,0.24999987
2023-09-26 23:00:00,-1.203125,0.55158997,-0.4369049,-0.9184265,0.14866638,0.28533936,287.67163,292.4646,0.021438599,-1.6692499,0.25144154,-1.2127212,-1.3066335,-0.07440929,0.0053447774,287.0247,291.94617,0.27869698
2023-09-27 00:00:00,-1.1165924,0.6264343,-0.43089294,-0.7798462,0.14608765,0.22982788,287.52124,291.88745,0.04475403,-1.7337935,0.52576697,-1.2295066,-1.3166226,0.07771006,0.16932596,287.0303,291.54416,0.29084522
2023-09-27 01:00:00,-1.0504608,0.80081177,-0.35655212,-0.6396637,0.20291138,0.32821655,287.43555,291.71606,0.03274536,-1.6705197,0.7761603,-1.175822,-1.2548344,0.21125197,0.30602133,286.99487,291.2172,0.28519478
2023-09-27 02:00:00,-0.9147644,0.558197,-0.3226471,-0.8036804,0.21542358,0.26818848,287.2495,290.77905,0.07752991,-1.564368,0.8959995,-1.1094702,-1.1816146,0.25471658,0.33721307,286.87503,290.75598,0.30899042
2023-09-27 03:00:00,-1.2922974,0.60769653,-0.39944458,-0.9102936,0.16548157,0.2883911,287.0061,290.177,0.13548279,-1.4954599,1.0484097,-1.0677708,-1.1413331,0.3077211,0.4185932,286.8034,290.39993,0.3312111
2023-09-27 04:00:00,-1.083847,0.9828491,-0.44215393,-0.9160614,0.16305542,0.45903015,286.78027,289.90845,0.11192322,-1.4197927,1.1540229,-1.0327477,-1.1049898,0.34432778,0.46827453,286.7187,290.20486,0.3322368
2023-09-27 05:00:00,-1.0377502,1.1920471,-0.37960815,-0.8313751,0.28790283,0.4797516,286.6079,289.41333,0.17172241,-1.3448138,1.2518526,-1.0030789,-1.0748618,0.39003837,0.52618384,286.6099,290.0405,0.36475962
2023-09-27 06:00:00,-1.1293335,1.2144775,-0.412735,-0.64416504,0.37506104,0.62405396,286.53857,289.07495,0.28266907,-1.2185671,1.3608835,-0.9465083,-1.0119722,0.46819752,0.5981125,286.55276,289.91864,0.40808737
2023-09-27 07:00:00,-1.039856,1.121933,-0.602829,-0.64608765,0.6798248,0.6702423,286.8225,289.83423,0.29048157,-1.0794995,1.4185382,-0.9864837,-0.96417904,0.6144475,0.65941143,286.91437,290.6183,0.40227973
2023-09-27 08:00:00,-0.76716614,1.1938019,-0.73625183,-0.62908936,0.96372986,0.81126404,287.45557,292.56885,0.25228882,-0.8211286,1.3673629,-0.8718068,-0.83066535,0.8122746,0.76215255,287.41077,292.5589,0.39452344
2023-09-27 09:00:00,-0.33815002,1.0479431,-0.42001343,-0.35960388,1.0087585,0.8670502,287.47192,294.60327,0.17424011,-0.62606585,1.2844112,-0.639995,-0.615766,0.9726257,0.88918614,287.5002,294.3255,0.39557225
2023-09-27 10:00:00,0.64849854,1.2327576,0.41171265,0.40655518,1.1885223,1.0107727,287.31323,296.22607,0.1927185,-0.09963313,1.3645344,-0.19048667,-0.19506365,1.1046894,1.0035173,287.36517,296.12366,0.4209164
